conv_id,emotion_label,context,speaker_utterance,original_listener_response,Test2.1_response_GPT35,Test2.2_response_GPT35,BERTScore_Test21_GPT35,BERTScore_Test22_GPT35
hit:12233_conv:24467,impressed,I have a friend that has become a millionaire from trading cryptocurrency.,I have a friend that has become a millionaire from trading cryptocurrency.,Thats one of my biggest regrets was not investing in it. Now the value has skyrocketed. ,"Wow, that's truly impressive! Your friend must have some serious skills and a good eye for opportunities. It's amazing to hear about someone achieving such financial success through cryptocurrency trading.",That's amazing! It must be so exciting for your friend to have achieved such financial success. Have they shared any tips or advice on trading cryptocurrency?,0.3963538110256195,0.4029019474983215
hit:12334_conv:24668,surprised,I wasn't expecting to get this chick's number yesterday at the gym.  It was a pretty funny story actually,I got this chick's number yesterday and I wasn't expecting it.  I was about to fight this one guy who was talking crap to me but he ran away like a little bitch and she and her friend saw everything...I thought they were gonna start avoiding me...but they actually chatted me up asking me where I'm from and now she's still texting me haha,Sounds like quite the adventure you had. You must feel proud of yourself. ,"Wow, that's really surprising! It's great that things turned out so differently from what you were expecting. It sounds like a funny and unexpected story for sure. Good on you for handling the situation well and ending up with her number!",It sounds like things took an unexpected turn for the better! It's great that the situation with the guy didn't escalate and that the girls ended up being friendly towards you. Enjoy getting to know her through the texts!,0.4898485243320465,0.4548338949680328
hit:12351_conv:24703,sad,My friend's grandmother passed away and I felt this way.,My best friend's grandmother passed away. ,"Oh my, sorry to hear that. How is he holding up?",I am so sorry to hear that. Losing a loved one is never easy. Please know that I am here for you if you need to talk or if there is anything I can do to support you during this difficult time.,"I'm so sorry to hear that. Please pass on my condolences to your best friend and their family. If there's anything I can do to support them during this difficult time, please let me know.",0.4090761840343475,0.4248796701431274
hit:12356_conv:24712,nostalgic,I was at the store and saw some old games and started to think about when i was a kid,i was at walmart and saw all the old board games from my childhood,"That's always fun, to see those random memories crop up when you least expect. What kind of board games were they?",It must have been a bittersweet moment for you to see those old games and reminisce about your childhood. The nostalgia must have brought back a flood of memories. It's always special to be reminded of simpler times and the joy those games brought you.,"Oh, that must have been a nostalgic trip down memory lane for you. Did you end up buying any of them?",0.5096602439880371,0.439240962266922
hit:12371_conv:24742,devastated,My storage unit burned down and I lost several momentos that cannot be replaced,I found out my storage unit burned down and I had lost several irreplaceable items,Was the fire set by someone or an accident?,"I am so sorry to hear that. Losing precious memories and irreplaceable items must be incredibly devastating. If there's anything I can do to help or support you during this difficult time, please don't hesitate to let me know.",I'm so sorry to hear that. Losing irreplaceable items must be incredibly hard. Is there anything I can do to help?,0.289970338344574,0.3331302106380462
hit:12377_conv:24755,anxious,I'm a little nervous about the aliens in my backyard,I am so nervous right now.   I......I don't know what to do,Whats going to happen?,It's completely understandable to feel anxious in a situation like this. Take some deep breaths and try to assess the situation calmly. Maybe reach out to someone for help or advice. You're not alone in feeling this way.,It's okay to feel nervous. Take a deep breath and try to focus on the present moment. Is there something specific causing your nerves that we can address together?,0.2811078131198883,0.3132408857345581
hit:12395_conv:24791,surprised,"My birthday was last week and I thought everyone forgot about me. When I got home, all my friends and family were waiting. They had planned a party behind my back.",My birthday was last week and I thought  everyone forgot about me.,Oh what happened instead? Did your friends throw you a party?,"I can imagine how you must have felt thinking that everyone forgot your birthday. But wow, that must have been such a pleasant surprise to come home to a party with all your friends and family waiting for you! How did you feel when you saw them all there?","I'm sorry to hear that you felt forgotten on your birthday. Belated happy birthday! Sometimes people may be busy or forgetful, but I hope you still found a way to celebrate and treat yourself.",0.4905796647071838,0.3906989395618438
hit:12406_conv:24813,caring,I felt this way while caring for patients at my previous job.,I loved my previous job.,what did you do?,It's wonderful to hear that you loved your previous job. Caring for patients can be such a rewarding experience. Can you share a specific moment that stood out to you during your time there?,I'm glad to hear that you enjoyed your previous job. What did you enjoy most about it?,0.3493141829967499,0.4731990098953247
hit:1279_conv:2559,guilty,I pirated a few games that I'm really enjoying and feel guilty for not supporting the developers.,I pirated a few games recently and I'm enjoying the hell out of them. I sort of feel guilty for not supporting the developers though.,Yeah... that's a tough one. I've pirated stuff before. Kind of how it goes as a poor college student. Maybe when you get older you can pay for things appropriately.,"I can understand why you're feeling guilty about pirating the games. It's great that you're enjoying them, but supporting the developers who worked hard on creating those games is important. Maybe you could consider purchasing the games in the future to make up for it.","It's great that you're enjoying the games, but it's important to remember that piracy hurts the hard work of developers. Maybe consider supporting them by purchasing the games you enjoy in the future.",0.4974021017551422,0.4807988703250885
hit:130_conv:260,anxious,"I went on my first date ever only about a month ago. Even though I knew this girl really well beforehand, I was still really worried that it would be awkward and that I might mess it up.","I know it seems late, but I'm 19 and I went on my first date only about one month ago. ",How was it?,"It's completely okay to feel anxious about your first date, regardless of your age! It's a new and exciting experience, so feeling nervous is totally normal. It's great that you knew the girl beforehand, that must have helped ease some of the nerves. How did the date go in the end?",That's totally okay! Everyone experiences things at their own pace. How was your first date?,0.4028830230236053,0.4678882658481598
hit:1310_conv:2621,furious,I went to traffic court thinking that my ticket would be thrown out but the judge wouldn't give me any lenience. ,"I went to traffic court the other day and was promised that I would get off with a warning, but I ended up with a $300 fine.  I was so mad!",So much for them being up front for you. Man $300 for what thats a lot.,"I can only imagine how frustrating that must have been for you! It's really disappointing when things don't go as expected, especially in situations like that. I'm sorry you had to go through that.",I'm sorry to hear that happened to you. It must have been frustrating to not get the outcome you were expecting. Is there anything you can do to appeal the decision or try to get the fine reduced?,0.3929107785224914,0.3948039412498474
hit:1311_conv:2623,confident,I placed a wager/bet on a UFC fight last Saturday. I knew I was going to be right and get paid.,I placed a sports bet last Saturday. I knew I was going to be right and get paid out!,That would be exciting! What do you plan to do with your winnings? ,That's awesome! It must feel great to have that confidence and have it pay off. Congratulations on your successful bet!,That's great! It must have been exciting to have that confidence in your bet. Did you end up winning?,0.4873815178871155,0.5458117723464966
hit:1336_conv:2673,impressed,I was in awe of the skills of the player on my team. He is a true gamer indeed.,I was in awe of the skills of my teammate. He is true gamer indeed.,What kind of gamer?,That's amazing! It's always inspiring to see such talent in action. I can understand why you were so impressed. It must have been exciting to witness his skills firsthand.,That's great to hear! It's always inspiring to work with skilled and dedicated teammates. What specifically impressed you about his gaming abilities?,0.2930267453193664,0.3974273204803467
hit:1350_conv:2700,grateful,I am so happy all of my children were born healthy. Everyone isnt so lucky,Im so happy my children were born healthy.,You are very lucky. I have 4 children and I have been lucky also to have healthy children.,"I'm so glad to hear that all of your children were born healthy. It's truly a blessing and something to be grateful for. I understand that not everyone is as fortunate, and it's important to appreciate the good things in life.",That's wonderful news! I'm so happy for you and your family. How are you feeling now that they are here?,0.5297292470932007,0.4928570091724396
hit:1356_conv:2713,joyful,"i got the tire i always wanted to buy, it was expensive but worth it","always wanted that tire but never had money to buy it , finally got it",How much was it?,That's wonderful to hear! I can imagine how happy you must be to finally have the tire you've always wanted. It sounds like it was worth the wait and the expense. Enjoy it!,That's great to hear! It must feel really satisfying to finally have something you've always wanted. Enjoy your new tire!,0.2992810308933258,0.2858768999576568
hit:1390_conv:2781,nostalgic,I sure do miss the good old days of my childhood.,My childhood was mostly in the 1970s,ok thank you bye,It's perfectly normal to feel nostalgic about the good old days of your childhood. The memories we have from that time are precious and can bring a lot of warmth to our hearts. What are some of your favorite memories from that time?,That must have been an interesting time to grow up. What are some of your favorite memories from that period?,0.3041611015796661,0.2815887033939361
hit:1399_conv:2798,prepared,I always try to be ready when I go on a trip.,I like to prepare before a long trip.,Are you going to go out alone or with the family? vacation?,That's great to hear! Being prepared can definitely make a trip go a lot smoother. Do you have any tips for how you like to get ready beforehand?,That's a great idea! Planning ahead can help ensure a smoother and more enjoyable journey. What are some things you like to do to prepare for a long trip?,0.4111980199813843,0.4177244901657104
hit:142_conv:284,surprised,I am shocked it hasn't rained today.,I can't believe it hasn't rained today.,"Yes, so are you having nice weather,or is it too dry and need some rain?","I know, right? It's definitely surprising considering the forecast.","I know, it's been pretty dry lately. Hopefully, we'll get some rain soon.",0.4086706936359405,0.5400112271308899
hit:1442_conv:2885,annoyed,I am so tired of people missing the dumpster in my apartments and just leaving the trash on the ground.,People in my apartments can be so disgusting. It gets on my nerves.,Why? What do they do?,I totally understand why that would frustrate you. It's really inconsiderate when people don't properly dispose of their trash. Have you considered talking to the apartment management about placing clear signs or reminders near the dumpster?,I'm sorry to hear that. It must be really frustrating dealing with that kind of behavior from your neighbors. Is there anything specific that's been bothering you?,0.3631229400634765,0.3447443842887878
hit:1460_conv:2921,prepared,"Finally got some yard work done last weekend. If the grass gets too high, it makes it really hard to cut. ","Finally got some yard work done last weekend. The grass was getting out of control and if it's too high, you can't hardly cut it. ",That's true. I'm glad I live in an apartment.,That's great to hear that you were able to tackle the yard work! It must feel good to have it all taken care of now. I'm sure it will be much easier to maintain going forward.,"That's great to hear! It must feel good to have the yard looking neat and tidy. Keeping up with yard work can be quite the task, but it's always worth it in the end.",0.4584116041660309,0.455936849117279
hit:1492_conv:2985,sad,"I had 20 dollars sitting in my car and I opened my windows. Next thing you know, the 20 dollars flew out the window.",I had a 20 dollar bill in my car and I opened my windows. I couldn't find it so I'm thinking it flew out the window...,"Dang, that's quite a large amount of money to lose. Hopefully it went to someone who needs it.","Oh no, I'm so sorry to hear that! Losing money like that is always a bummer. Maybe it got caught somewhere in the car? I hope you find it!","Oh no, that's unfortunate! It's possible that it could have flown out the window. Have you tried retracing your route or checking around the area where you parked your car?",0.5310910940170288,0.4506667554378509
hit:1539_conv:3079,apprehensive,I am nervous.  I have to go to court for the first time.,I am nervous.. I have to go to court for the first time.,Oh no! I'm sorry to hear that. I have been to court before; it isn't as scary as it seems.,I can understand why you would feel apprehensive about going to court for the first time. It's completely normal to feel nervous in this situation. Just remember to take deep breaths and stay as calm as you can. You can do this. Good luck!,It's completely normal to feel nervous about going to court for the first time. Just try to stay calm and remember to breathe. Is there anything specific you're worried about that I can help you with?,0.4507271945476532,0.4319684505462646
hit:1554_conv:3108,caring,The new addition to our family was just born this weekend.,The new addition to our family was just born this weekend.,You must be thrilled. What did you have?,Congratulations! That's wonderful news. I can tell how much you care about your new family member. I'm sure they are going to be surrounded by so much love and care from you all.,Congratulations! That's such exciting news. How is everyone doing?,0.4408288896083832,0.4945105910301208
hit:1555_conv:3110,disappointed,I was hoping to join my family for dinner but seems like I'm stuck at work.,I was hoping to join my family for dinner but seems like I'm stuck at work,That sucks.  Maybe they can wait just a bit longer for you?,I'm sorry to hear that you're stuck at work and missing out on dinner with your family. It must be disappointing to not be able to be there with them. I hope you can find some time to make it up to them soon.,"I'm sorry to hear that you're stuck at work and missing out on dinner with your family. Hopefully, you can join them for a meal soon.",0.44613978266716,0.4425655603408813
hit:1582_conv:3164,proud,"It took so much time to finish the tree house, but we're finally done.","It took so much time to finish the tree house, but we're finally done",You must be so relieved that its done. ,"That's amazing! I can see why you're feeling proud, all that hard work has definitely paid off. I can't wait to see the finished tree house!",That's great to hear! I bet all the hard work was worth it. How does it look?,0.4342625737190246,0.37779301404953
hit:1610_conv:3220,hopeful,I was confident that my brother was going to finish college. He was doing so well in his major,I was confident my brother was going to finish college. He was doing so well in his major,What happened?,I can understand why you were feeling hopeful about your brother's success in college. It's great that he was doing well in his major. I hope everything works out for him.,"I'm sorry to hear that things didn't go as expected. It's great that he was doing well in his major, though. Is he considering any other options now?",0.2868698537349701,0.3220289647579193
hit:1615_conv:3231,jealous,"Whenever I see a happy couple, I get so envious...","Whenever I see a happy couple, I get so envious...",I know exactly what you mean. I've been single 2 years now.,"I can understand why seeing happy couples can be tough for you. It's natural to feel envious sometimes, but remember that everyone's journey is different, and you deserve happiness too. Just focus on your own path and trust that the right person and happiness will come your way in time.","It's totally normal to feel that way sometimes, seeing happy couples can stir up a lot of emotions. Just remember that everyone's journey is different and it's okay to focus on your own happiness and well-being.",0.402912437915802,0.3719048798084259
hit:1622_conv:3245,caring,I made an elaborate dinner for my Moms birthday to show my appreciation for her.,I made an elaborate dinner for my Moms birthday to show my appreciation for her,What was the menu?,That's so thoughtful of you to put in the effort to make your Mom feel special on her birthday. I'm sure she truly appreciated your gesture. Your caring nature really shines through in moments like these.,That's so sweet of you! I'm sure she appreciated all the effort you put into making the dinner special for her birthday.,0.2708050310611725,0.3033261001110077
hit:1672_conv:3345,joyful,I was ecstatic when my kids came home yesterday.,I was ecstatic when my kids came home yesterday,Where did they come from?,That's wonderful to hear! I can imagine the joy and excitement you must have felt. It's always special when our loved ones come home.,That's wonderful to hear! What made their visit so special for you?,0.2966586053371429,0.4187602996826172
hit:1686_conv:3373,disgusted,I fed my dog a new dog food and he puked ALL over my house!,I gave my dog a new food he had never tried before and he ended up puking all over my house.,oh no that would make me feel guilty!!! Is he okay?,"Oh no, that sounds absolutely disgusting! I can only imagine how frustrating and gross that must have been to clean up. I hope your dog is feeling better now.","Oh no, that must have been a mess to clean up! It's possible that the new food didn't agree with your dog's stomach. I hope he's feeling better now.",0.4963119924068451,0.4833958446979522
hit:1699_conv:3399,anxious,I am so ready for September.,I am so ready for September.,"Oh yeah me too man, you like the fall?",It sounds like you're feeling anxious about September approaching. Is there something specific coming up that's making you feel this way?,That's great to hear! Any special plans or events you're looking forward to in September?,0.3614134788513183,0.4169236421585083
hit:16_conv:32,surprised,"when I was younger, my parents picked me up from work with a new car, which really surprised me, I was so excited to have my own car!","When I was working my first job, my parents picked me up in my new car, I was very surprised, i thought I was gonna have to buy my own car","wow, that was so awesome of them!","Wow, that must have been such an amazing surprise! It's great that your parents were able to do that for you. Having your own car must have felt like a dream come true.","That's so nice of your parents to surprise you with a new car! It must have been a great feeling to have that support from them. What was your first job, if you don't mind me asking?",0.556525707244873,0.4803209900856018
hit:1710_conv:3420,joyful,The day my daughter was born.,The day my daughter was born was the happiest day of my life,Congratulations! You and your family must be delighted to have a new member!,"I can hear the joy and happiness in your voice as you talk about the day your daughter was born. It must have been such a special and unforgettable moment for you. Your love for her is so evident, and I'm sure she brings so much joy to your life every day.",That's beautiful to hear. Becoming a parent can be such a joyful and life-changing experience.,0.4289723634719848,0.4296942055225372
hit:1713_conv:3427,content,I went to the store looking for jeans and found a good pair.,I found a nice pair of jeans at the store that fit just right.,"Cool, I have a pair of jeans.",That's great to hear! It must feel really satisfying to find a pair that fits well.,That's great to hear! Finding the perfect pair of jeans can be such a satisfying feeling. Do they have a good color and style that you like as well?,0.4142145216464996,0.4586529731750488
hit:1752_conv:3504,annoyed,My daughter is still up asking for snacks.,My daughter is still up asking me for snacks. It is 3 am,That's a hard thing to deal with. Do you think she's really hungry?,I can understand why you would be annoyed. It must be frustrating to have your daughter still up asking for snacks at 3 am. Have you tried talking to her about the importance of sleep and setting boundaries for nighttime snacks?,"It sounds like you're having a long night. Maybe you can offer her a healthy snack and then encourage her to go back to sleep. Hopefully, she'll settle down soon.",0.4681832790374756,0.4730717837810516
hit:176_conv:353,faithful,I had one time where I was at a party and a girl started to act really flirty with me and we were both kinda drunk. I had a girlfriend at the time so I made sure to let her know so that she didn't get the wrong idea.,"One time I was at this party and a girl started to get really touchy feely and flirting with me, but I had a girlfriend at the time.",what did you do?,"I admire your loyalty and commitment to your girlfriend. It must have been a challenging situation to navigate, but it's commendable that you made sure to clarify your boundaries with the girl at the party. Your faithfulness speaks volumes about your character.",That must have been a tricky situation to navigate. How did you handle it?,0.3363652527332306,0.5339778065681458
hit:1771_conv:3542,sad,My dog just passed away.  I am so hurt right now.,I can't believe my dog just passed away.,I'm sorry to hear that. Are you OK?,"I am so sorry to hear about your dog. Losing a pet is incredibly difficult and it's okay to feel sad. Take your time to grieve and remember the good times you shared with your dog. If you need someone to talk to, I am here for you.","I'm so sorry to hear that. Losing a pet can be incredibly difficult. If you need someone to talk to or support, I'm here for you.",0.4847562611103058,0.5911245346069336
hit:177_conv:354,impressed,"I asked my 7 year old what 12x12 was the other day, and he gave me the correct answer.","So, I asked my 7 year old what 12x12 was the other day, and he gave me the correct answer without hesitation.","That's impressive, sounds like a smart young man.","Wow, that's impressive! It's amazing how quick kids can be with math sometimes. Your 7-year-old must be pretty sharp.",That's impressive! It sounds like your child is really good at math.,0.5464206337928772,0.6449528932571411
hit:1803_conv:3607,angry,My friend broke my phone that I had worked hard to buy,"I bought a really expensive phone that I worked very hard to buy. Sadly, my friend dropped it and broke it.",have they offered to buy you a replacement?,I can understand why you're feeling angry about that. It must be frustrating to have something you worked hard for be damaged like that. Have you talked to your friend about it?,I'm really sorry to hear that your expensive phone got broken. It must be really disappointing after working so hard to buy it. Is there any way to get it fixed or replaced?,0.4422887563705444,0.4737966954708099
hit:1810_conv:3621,proud,My son scored a goal in a football match,My son scored a goal in a football match yesterday,Well done. You must be very proud of him.,That's fantastic! I can imagine how proud you must be of your son for his achievement. It's a great feeling to see our loved ones succeed in something they are passionate about. Congratulations to him!,That's fantastic! Congratulations to your son on scoring a goal in the football match. How did he feel about his performance?,0.5386052131652832,0.4637020826339721
hit:1824_conv:3649,angry,"For the 3rd month in a row, I have received and incorrect cell phone bill!  I feel like screaming at the customer care representatives!","For the 3rd month in a row, I have received and incorrect cell phone bill! I feel like screaming at the customer care representatives!",That sounds so annoying,I completely understand why you're feeling frustrated. It's incredibly frustrating to have to deal with the same issue repeatedly. Have you tried escalating the matter to a supervisor or filing a formal complaint? That might help get the issue resolved once and for all.,I'm sorry to hear that you're having such a frustrating experience with your cell phone bill. It can be really frustrating when things like that happen. Have you tried speaking to a manager or supervisor to see if they can help resolve the issue?,0.3323802649974823,0.3348573744297027
hit:1837_conv:3674,guilty,i lied to my father ,I lied to my dad when I was younger and I hope my child doesnt do the same. ,Sometimes you've gotta live with regrets.  Accept it as part of your past life and move on,"It's understandable to feel guilty about lying to your dad. It's important to learn from our past mistakes and strive to be honest in our relationships moving forward. You can use your experience to teach your child about the importance of honesty and the consequences of lying. Remember, everyone makes mistakes, and it's how we learn and grow from them that truly matters.","It's understandable to have made mistakes in the past, but it's great that you want to teach your child the value of honesty. By setting a good example and communicating openly with your child, you can help them understand the importance of being truthful.",0.497930645942688,0.4605128765106201
hit:1859_conv:3719,joyful,i just bought my first house,"first time home owner here, so proud","I am aspriing to be one, congrats!",Congratulations on your new home! That's such an exciting milestone. I'm so happy for you! Enjoy making new memories in your own place.,Congratulations on becoming a homeowner! That's a big accomplishment. How are you feeling about it all?,0.4024161994457245,0.3862045109272003
hit:1880_conv:3761,nostalgic,I was digging through my parents attic yesterday and found my old Nintendo system!  That sure brought back some good memories!,I was digging through my parents attic yesterday and found my old Nintendo system! That sure brought back some good memories!,Really,That's awesome! Finding your old Nintendo system must have been such a nostalgic trip down memory lane. It's always special to rediscover those cherished moments from the past.,That's awesome! Playing on your old Nintendo system must have been a nostalgic trip down memory lane. What games did you used to play on it?,0.2998140156269073,0.3168854415416717
hit:1912_conv:3824,prepared,I had to speak at a meeting at work and spent a week drafting up my speech. Because of this I performed well.,I had to speak at a meeting at work and spent a week drafting up my speech. Because of this I performed well.,"Seems like this speech was very important to you, why?","That's great to hear! It must have been a lot of hard work to prepare for the meeting, but it definitely paid off. Your dedication and effort really shone through in your performance. Keep up the good work!",That's great to hear! It sounds like all your hard work paid off. How did the meeting go overall?,0.4464456439018249,0.4980471134185791
hit:1918_conv:3836,anticipating,I booked a vacation next week and it's going to be fun!,I booked a vacation next week! I'm looking forward to going,Nice! Where at,"That's so exciting! I can feel your anticipation, it's going to be a fantastic time away.",That's exciting! Where are you going for your vacation?,0.3719356060028076,0.5414005517959595
hit:1921_conv:3842,sad,My grandmother died when I was 10 and I was devistated.,My grandmother died when I was 10 and I was devastated.,I am very sorry for your loss.,"I am so sorry to hear about your grandmother. Losing a loved one at such a young age must have been incredibly difficult for you. It's completely understandable that you felt devastated. If you ever need someone to talk to or support, I am here for you.","I'm sorry to hear that. Losing a loved one at such a young age must have been incredibly difficult for you. It's okay to feel devastated, and it's important to give yourself the time and space to grieve. If you ever need someone to talk to about your grandmother or how you're feeling, I'm here for you.",0.5344352126121521,0.4564087390899658
hit:1939_conv:3879,guilty,I felt really bad after I got my girlfriend sick.,I felt really bad when I got my girlfriend sick.,Why did she get sick? What was wrong?,I can understand why you're feeling guilty about that. It's tough when something unintentional like that happens. Have you talked to her about it?,I'm sorry to hear that. It's always tough when someone you care about isn't feeling well. Just make sure to take care of yourself as well so you can be there for her when she gets better.,0.3633276522159576,0.3092288672924042
hit:1984_conv:3969,sentimental,"When I see my mom post Facebook pics of her and my dad dining at restaurants I feel sad because my brother and I are usually part of their weekend restaurant excursions but we are both out of state doing our own thing...it's a mixed feeling of nostalgia, guilt, and fond memories","My mom's restaurant pics on Facebook give me a mixed feeling of nostalgia, guilt, and fond memories. My brother and I are usually part of their weekend restaurant excursions but we are both out of state doing our own thing ","oh man, do you miss it? How about your brother?",I can understand how seeing those pictures would bring up a lot of emotions for you. It's completely normal to feel nostalgic and have fond memories of those times spent together. It's also understandable to feel a little guilty for not being there with them now. It's great that you have such special memories with your family. Maybe you can plan a special dinner or video call with them to stay connected even when you're apart.,It sounds like those restaurant outings were really special to you. It's understandable to feel a mix of emotions seeing those pictures while being far away. Maybe you can plan a special visit back home to make some new memories at the restaurant with your family.,0.3613990843296051,0.3874144256114959
hit:2049_conv:4098,lonely,My dad didn't invite me to his wedding.,"My dad didn't invite me to his wedding, talk about an all time low.",So you guys probably don't get along very well?,"I'm so sorry to hear that. Feeling left out by a parent, especially during a significant event like a wedding, can be incredibly lonely and isolating. It's completely understandable to feel that way. If you need someone to talk to or just to listen, I'm here for you. You're not alone in feeling this way.",I'm so sorry to hear that. It must be really hurtful to not be invited to such an important event. Have you talked to your dad about how you feel?,0.3487850427627563,0.4051375091075897
hit:2057_conv:4114,confident,I know for sure I will ace the test tomorrow.,I am so prepared for my test tomorrow.,What is the subject?? The test will be oral or in writing.,That's awesome to hear! I can tell you're feeling really confident about it. I'm sure you will do great!,That's great to hear! I'm sure all your hard work will pay off. Good luck on your test tomorrow!,0.3370224237442016,0.3831294476985931
hit:2082_conv:4164,embarrassed,I left my purse at home,I didn't have a way to pay for my lunch despite today being pay day!,"Oh no, you must have been quite upset. What did you do?","Don't worry about it, we all have those days! I'm sure it was just an honest mistake. Do you need me to lend you some money for lunch today?","Oh no, that must have been frustrating. Is everything okay?",0.4301173388957977,0.6484101414680481
hit:2196_conv:4392,confident,I knew I was going to pass my history final. I had paid attention all year,I just knew I was going to pass my history test. I had listened and studied all year,Awesome! History is HARD! I always had a hard time remembering the dates and times especially.,That's great to hear! It sounds like your hard work and dedication paid off. I'm glad you were able to feel confident about it.,That's great to hear! It sounds like all your hard work and dedication paid off. Congratulations on passing your history test!,0.4326250255107879,0.433833509683609
hit:2206_conv:4413,furious,My boyfriend cheated on me with my best friend!,My boyfriend cheated on me with my best friend! Why would he do that??,He is a jerk.,I am so sorry to hear that happened to you. It's completely understandable that you're feeling furious right now. Betrayal from someone you trust is incredibly painful. Take some time to process your emotions and know that you deserve better than that kind of disrespect.,I'm so sorry to hear that. It must be incredibly painful to have someone you trust betray you like that. Have you talked to either of them about what happened?,0.3384149372577667,0.3329451978206634
hit:2211_conv:4422,embarrassed,I've got something I'm really ashamed of.,I'm very self conscious about being an ex con,I'm sorry to hear that.,"It's completely understandable to feel embarrassed about your past, but please remember that people can change and grow from their mistakes. Your past doesn't define who you are now. If there's anything you'd like to talk about or need support with, I'm here to listen.","It's understandable to feel self-conscious about your past, but remember that everyone makes mistakes. What's important is how you've grown and changed since then. You deserve a fresh start and the chance to be seen for who you are now.",0.4084560573101043,0.3774563074111938
hit:2252_conv:4505,surprised,I was shocked when I wsa told my boss was let go,I was shocked when I wsa told my boss was let go,What happened?,I can imagine that must have been quite a surprise for you. How are you feeling about it now?,I can understand why that would be surprising. How are you feeling about the situation?,0.3577845990657806,0.3619958758354187
hit:2264_conv:4529,prepared,I like collecting survival items in case of an emergency!  I will be ready for any disaster or zombie Apocalypse that comes my way!,I like collecting survival items in case of an emergency! I will be ready for any disaster or zombie Apocalypse that comes my way!,What all do you have stored so far?,That's really smart of you to be so prepared! It's great to know that you'll be ready for anything that might come your way. Stay safe and keep stocking up on those survival items!,That's great to hear! Being prepared for emergencies is always a good idea. It's comforting to know that you have everything you need in case of a disaster. Just make sure to regularly check and update your supplies to ensure they are still useful and in good condition.,0.3839636147022247,0.3795502185821533
hit:2265_conv:4531,annoyed,I do not like to be bothered when I am working.,I do not like being bothered when I am working.,"Me too, it throws my frequency off. ",I understand how frustrating it can be to be interrupted while trying to focus on work. Is there anything I can do to help minimize distractions for you?,I completely understand. It's important to have uninterrupted focus when you're working. Is there anything specific that bothers you the most during work?,0.3340027034282684,0.3768327832221985
hit:2288_conv:4577,grateful, I am pretty thankful to live close to my sister, I am pretty thankful to live close to my sister,It is very important to stay close to family.,That's wonderful to hear that you are so grateful to live close to your sister. Having family nearby can bring so much comfort and support.,That's great to hear! Having family nearby can be such a source of support and comfort.,0.5373614430427551,0.497898131608963
hit:228_conv:456,surprised,I was really amazed to see my kid snowboarding so well during last winters ! Must say he's a quick learner.,My kid was fast enough to be a master of snowboarding after taking only few lessons last winters! ,That is pretty great! I am actually still a beginner with snowboarding.,"Wow, that's incredible! It must have been quite a sight to see your kid pick up snowboarding so quickly. It's amazing how fast children can learn new skills.",That's amazing! Your kid must be really talented and dedicated to have picked up snowboarding so quickly. It sounds like they have a bright future in the sport!,0.5486490726470947,0.5634200572967529
hit:2322_conv:4645,grateful,"I've been going through some financial troubles, but my family has come through.","I've been going through some financial troubles, but my family has come through.",Thats good. I hate that your having difficulties. ,I'm really glad to hear that your family has been there for you during this tough time. It's wonderful to have a support system that you can rely on. You must be feeling really grateful for their help.,I'm glad to hear that your family has been able to support you during this difficult time. It's great to have people who care about you and are willing to help out when you need it.,0.4827219843864441,0.4614295959472656
hit:2324_conv:4649,anxious,I am nervous because I am having surgery tomorrow,I am nervous because I am having a surgery tomorrow,is it a major or minor surgery?,"I completely understand why you're feeling anxious about the surgery. It's natural to feel nervous before such a significant event. Remember that you are in good hands and the medical team will take care of you. If there's anything specific you're worried about or if you need someone to talk to, I'm here to listen. You've got this!",It's completely normal to feel nervous before a surgery. Remember that you are in good hands with the medical professionals who will be taking care of you. Is there anything specific that is worrying you?,0.3662829995155334,0.43736532330513
hit:233_conv:466,impressed,"I was at a talent show and I saw a man playing an entire song by himself, he played the guitar, drums, and sang all at once, it was really crazy to see.","Hey, I was at this talent show recently. I saw this guy playing a whole song by himself it was crazy.",What song was it? Did you know it?,"Wow, that sounds amazing! I can only imagine how impressive it must have been to see him play multiple instruments and sing all at once. It must have been quite a unique and memorable performance.","Wow, that sounds amazing! It must have been really impressive to see someone play a whole song all by themselves. What kind of music was it?",0.3683494031429291,0.5018784999847412
hit:2422_conv:4844,disgusted,I took out the trash yesterday and the bag burst all over the ground.,Took the trash out yesterday and it burst all over the ground. I was pretty peeved.,I am so sorry to hear that.  It will get better.,"Oh no, that sounds awful. I can imagine how disgusted you must have felt when the bag burst. Cleaning up a mess like that is never fun.",That sounds frustrating! I hope you were able to clean it up easily.,0.4230013787746429,0.462803840637207
hit:252_conv:505,terrified,I was babysitting my 2 year old nephew and he tried to dive off the couch headfirst onto the floor.  I caught him by one leg.,The other day I was babysitting my 2 year old nephew and he tried to do a flip off the couch headfirst onto the floor!,Please tell me you caught him!! That is awful!!,"Oh my goodness, that sounds absolutely terrifying! I'm so glad you were able to catch him in time. It must have been a very intense moment for you. How is your nephew doing now?","Oh wow, that must have been quite a scare! How did you manage to keep him safe?",0.5063773989677429,0.5071024298667908
hit:2531_conv:5062,hopeful,I pray American will be great again.,I pray America will be great again.,You like Donald Trump?,I share your hope and belief that America will rise to greatness once again. Let's stay positive and work towards making our country better together.,I understand your hope for America. Many people share that desire for greatness and unity in our country.,0.362767606973648,0.4038985669612884
