conv_id,utterance_idx,emotion_label,context,utterance
hit:5840_conv:11680,2,annoyed,My paper boy never brings my paper on time.  I get so irritated by that.,Ah! That must be so frustrating. You should speak to him about this.
hit:5840_conv:11680,3,annoyed,My paper boy never brings my paper on time.  I get so irritated by that.,"I have, I get so irritated by that."
hit:5840_conv:11680,4,annoyed,My paper boy never brings my paper on time.  I get so irritated by that.,I would be too. I want my paper on time!
hit:11272_conv:22544,1,trusting,My sons biological father recently came back into his life and I have been doing my best to be okay with the fact that he can see him now and have visits with him. I'm learning to put faith in him to do the right thing,"Hello, how are you today"
hit:11272_conv:22544,2,trusting,My sons biological father recently came back into his life and I have been doing my best to be okay with the fact that he can see him now and have visits with him. I'm learning to put faith in him to do the right thing,i am very good
hit:11272_conv:22544,3,trusting,My sons biological father recently came back into his life and I have been doing my best to be okay with the fact that he can see him now and have visits with him. I'm learning to put faith in him to do the right thing,Thats good! I'm doing okay over here. My sons biological dad just recently came and picked him up after not being around for a few months so Im doing my best to have faith he will be okay
hit:11272_conv:22544,4,trusting,My sons biological father recently came back into his life and I have been doing my best to be okay with the fact that he can see him now and have visits with him. I'm learning to put faith in him to do the right thing,"don't worry, I think everything will turn out right and your fears will disappear"
hit:6322_conv:12645,1,excited,Tomorrow is my birthday! I am so stoked!,Tomorrow is my birthday party. I am so stoked!
hit:6322_conv:12645,2,excited,Tomorrow is my birthday! I am so stoked!,"Wow, how exciting!!  It's been a long time since I've had a birthday party - are you going anywhere special?"
hit:6322_conv:12645,3,excited,Tomorrow is my birthday! I am so stoked!,Nope! But I am having all my friends over. Can't wait to see the cool gifts they got me!
hit:6322_conv:12645,4,excited,Tomorrow is my birthday! I am so stoked!,"OOOO I love gifts!!!  I know it's never ""about the gift"" but ok, it is SO nice to get presents!!"
hit:8977_conv:17954,1,lonely,i really miss my family. it sucks to be 800 miles away.,i really miss my family. it sucks to be 800 miles away
hit:8977_conv:17954,2,lonely,i really miss my family. it sucks to be 800 miles away.,I know the feeling too. I'm a 1000 miles from my family. 
hit:8977_conv:17954,3,lonely,i really miss my family. it sucks to be 800 miles away.,it's horrid isn't  it. i'm so sorry you are going thru that.
hit:8977_conv:17954,4,lonely,i really miss my family. it sucks to be 800 miles away.,Yeah same to you. I'm counting down the days until I get to see them again. 
hit:8977_conv:17954,5,lonely,i really miss my family. it sucks to be 800 miles away.,when do you think you will be able to see them?
hit:8977_conv:17954,6,lonely,i really miss my family. it sucks to be 800 miles away.,In 57 days according to my coutdown!
hit:8977_conv:17954,7,lonely,i really miss my family. it sucks to be 800 miles away.,how awesome. where do they live?
hit:10833_conv:21666,1,apprehensive,"When my daughter told me she had news for me over the phone, her tone made me so apprehensive. Turns out, she just wanted to tell me she scratched the car.",My daughter called and said she had bad news for me which made me apprehensive. She apparently scratched the car.
hit:10833_conv:21666,2,apprehensive,"When my daughter told me she had news for me over the phone, her tone made me so apprehensive. Turns out, she just wanted to tell me she scratched the car.",oh no. How bad was it?
hit:10833_conv:21666,3,apprehensive,"When my daughter told me she had news for me over the phone, her tone made me so apprehensive. Turns out, she just wanted to tell me she scratched the car.","It was a big scratch but easily fixed with a pain job. She got me anxious over such a nothing thing, though."
hit:10833_conv:21666,4,apprehensive,"When my daughter told me she had news for me over the phone, her tone made me so apprehensive. Turns out, she just wanted to tell me she scratched the car.",I can see how it would make you anxious. 
hit:10833_conv:21666,5,apprehensive,"When my daughter told me she had news for me over the phone, her tone made me so apprehensive. Turns out, she just wanted to tell me she scratched the car.","Nothing happened to her, which is what counts. She was lucky."
hit:3206_conv:6413,1,trusting,I'm planning a birthday party for my mom and she lives in another state. So I'm using a caterer that lives near her and banking on them doing a good job.,I'm planning a birthday party for my mom and she lives in another state. So I'm using a caterer that lives near her and banking on them doing a good job.
hit:3206_conv:6413,2,trusting,I'm planning a birthday party for my mom and she lives in another state. So I'm using a caterer that lives near her and banking on them doing a good job.,Oh wow.. are you going there to surprise her
hit:3206_conv:6413,3,trusting,I'm planning a birthday party for my mom and she lives in another state. So I'm using a caterer that lives near her and banking on them doing a good job.,"Yes, I'm really excited about that and we're having family from all over coming in.  Its her 60th.  Its just weird having someone make food for it that I can't taste beforehand.  They get good reviews though."
hit:3206_conv:6413,4,trusting,I'm planning a birthday party for my mom and she lives in another state. So I'm using a caterer that lives near her and banking on them doing a good job.,well don't worry too much ... the food isnt the most important thing and I am sure it will at least be satisfactory.  Focus on the family
hit:3029_conv:6058,1,impressed,I'm amazed at how fast and hard my boss can work for long periods of time!,I can't believe how much work my boss is able to do every day without getting tired out or slowing down!
hit:3029_conv:6058,2,impressed,I'm amazed at how fast and hard my boss can work for long periods of time!,Some people have incredible energy and drive! 
hit:3029_conv:6058,3,impressed,I'm amazed at how fast and hard my boss can work for long periods of time!,It's amazing to watch! It's one of the few occasions where you can just watch a person and understand WHY they have the position they're in!
hit:3029_conv:6058,4,impressed,I'm amazed at how fast and hard my boss can work for long periods of time!,True! Often managers do not deserve that role. I am glad he does!
hit:2172_conv:4344,1,sad,I was upset when my grandma passed away. It was very random,"It was very random when it happen, but my grand ma passed away and it was sad. I did not expect it"
hit:2172_conv:4344,2,sad,I was upset when my grandma passed away. It was very random,Death can happen in an INSTANT! I have been there the past year. I am sorry!
hit:2172_conv:4344,3,sad,I was upset when my grandma passed away. It was very random,Yeah I have experience a lot of that recently
hit:2172_conv:4344,4,sad,I was upset when my grandma passed away. It was very random,Me too! So sorry! Life doesn't get any easier. It's just about trying to enjoy every day
hit:6176_conv:12353,1,joyful,"I am so happy with the way the new super smash bros looks, it seems awesome to me","I am so happy with the way the new super smash bros looks, it seems awesome to me"
hit:6176_conv:12353,2,joyful,"I am so happy with the way the new super smash bros looks, it seems awesome to me","Nice, when does the new game come out? Or is it already out haha"
hit:6176_conv:12353,3,joyful,"I am so happy with the way the new super smash bros looks, it seems awesome to me","It comes out in December, they are showing stuff about it, like yesterday"
hit:6176_conv:12353,4,joyful,"I am so happy with the way the new super smash bros looks, it seems awesome to me",I don't know much about video games but remember playing Mario and games on a Nintendo 64.
hit:4649_conv:9299,1,apprehensive,My car broke down yesterday and it had to be dropped off at the mechanic.  I am really nervous about how much it will cost to fix it!,My car broke down yesterday and it had to he dropped off at the mechanic.  I an really nervous about how much it will cost to fix it!
hit:4649_conv:9299,2,apprehensive,My car broke down yesterday and it had to be dropped off at the mechanic.  I am really nervous about how much it will cost to fix it!,Don't worry. Why do you think it will cost higher?
hit:4649_conv:9299,3,apprehensive,My car broke down yesterday and it had to be dropped off at the mechanic.  I am really nervous about how much it will cost to fix it!,The engine was making a horrible sound!
hit:4649_conv:9299,4,apprehensive,My car broke down yesterday and it had to be dropped off at the mechanic.  I am really nervous about how much it will cost to fix it!,"Oh, hope it will be less cost. "
hit:4649_conv:9299,5,apprehensive,My car broke down yesterday and it had to be dropped off at the mechanic.  I am really nervous about how much it will cost to fix it!,"I do as well, but the mechanic has the advantage."
hit:2210_conv:4420,1,surprised,I was floored when I found out I won an award at work, I was floored when I found out I won an award at work
hit:2210_conv:4420,2,surprised,I was floored when I found out I won an award at work,Nice!  What was it for?
hit:2210_conv:4420,3,surprised,I was floored when I found out I won an award at work,It was for most improved!
hit:2210_conv:4420,4,surprised,I was floored when I found out I won an award at work,Awesome!  What do you do at your job?
hit:727_conv:1454,1,prepared,"I've bought everything I need in the house, foods, ammos, and other essentials that would last me months. That is, in event of the collapse of the government in this land of free. ","I've bought everything that I need for the house: foods, ammos, and other essentials that would last me months to come. "
hit:727_conv:1454,2,prepared,"I've bought everything I need in the house, foods, ammos, and other essentials that would last me months. That is, in event of the collapse of the government in this land of free. ",Wow you sound really prepared for something.
hit:727_conv:1454,3,prepared,"I've bought everything I need in the house, foods, ammos, and other essentials that would last me months. That is, in event of the collapse of the government in this land of free. ","Yes, for the event of collapse of the government. "
hit:727_conv:1454,4,prepared,"I've bought everything I need in the house, foods, ammos, and other essentials that would last me months. That is, in event of the collapse of the government in this land of free. ","Oh no, is the end coming?"
hit:727_conv:1454,5,prepared,"I've bought everything I need in the house, foods, ammos, and other essentials that would last me months. That is, in event of the collapse of the government in this land of free. ","Who knows. Pretty much about the only thing they teach you in Boy Scouts, but they don't tell you ""why"" upon its inception in 1930s."
hit:495_conv:991,1,grateful,I recently had to move out of my house. My friend let me and my kids stay with her. I love her so much.,A month ago I had to move out of my house with only 2 weeks notice.
hit:495_conv:991,2,grateful,I recently had to move out of my house. My friend let me and my kids stay with her. I love her so much.,Wow! That must have been hectic. Did you have a lot of stuff?
hit:495_conv:991,3,grateful,I recently had to move out of my house. My friend let me and my kids stay with her. I love her so much.,"It was very hectic and I was very stressed. I had a lot, but most of it had to be left behind when I moved in with my friend."
hit:495_conv:991,4,grateful,I recently had to move out of my house. My friend let me and my kids stay with her. I love her so much.,That's crazy. The silver lining to moving for me is being able to get rid of all my junk.
hit:9317_conv:18635,1,proud,I was really surprised by my friend. He got a really nice job and a girlfriend so quickly.,I was really surprised by my friend since he never had any responsibilities and then he suddenly had tons.
hit:9317_conv:18635,2,proud,I was really surprised by my friend. He got a really nice job and a girlfriend so quickly.,that must be so hard to deal with 
hit:9317_conv:18635,3,proud,I was really surprised by my friend. He got a really nice job and a girlfriend so quickly.,"Not really, he was just so irresponsible before and then he got a job and a girlfriend too."
hit:9317_conv:18635,4,proud,I was really surprised by my friend. He got a really nice job and a girlfriend so quickly.,He seems to be on the right path now then
hit:4961_conv:9922,1,faithful,"While everyone is hating on our current president out here, I stand by how I feel even if I do not fully agree to everything he does or says. Its called being loyal to ones country. ","While everyone is hating on our current president out here, I stand by how I feel even if I do not fully agree to everything he does or says. Its called being loyal to ones country."
hit:4961_conv:9922,2,faithful,"While everyone is hating on our current president out here, I stand by how I feel even if I do not fully agree to everything he does or says. Its called being loyal to ones country. ",That is so true. I agree with you
hit:4961_conv:9922,3,faithful,"While everyone is hating on our current president out here, I stand by how I feel even if I do not fully agree to everything he does or says. Its called being loyal to ones country. ","I always try to understand another persons feelings and perspective, however, that is extremely hard to do when they are very hateful about the subject, you know?"
hit:4961_conv:9922,4,faithful,"While everyone is hating on our current president out here, I stand by how I feel even if I do not fully agree to everything he does or says. Its called being loyal to ones country. ","Yeah, people tend to have some harsh reviews on things and that could be troubling"
hit:493_conv:987,1,excited,I just won the best write in my state for the third time. I am feeling on top of the world ,I am announced the best writer in my state for the third time 
hit:493_conv:987,2,excited,I just won the best write in my state for the third time. I am feeling on top of the world ,Really? How did you win that?
hit:493_conv:987,3,excited,I just won the best write in my state for the third time. I am feeling on top of the world ,Well. Let us just say i am good at what i do and i feel so good about it
hit:493_conv:987,4,excited,I just won the best write in my state for the third time. I am feeling on top of the world ,That's great. What do you write about?
hit:8378_conv:16756,1,caring,I found a stray kitten outside the pizza place the other day. I brought it home to give it some love.,I found a skinny little stray cat outside the pizza place yesterday so now we have a new cat lol
hit:8378_conv:16756,2,caring,I found a stray kitten outside the pizza place the other day. I brought it home to give it some love.,What breed is it?
hit:8378_conv:16756,3,caring,I found a stray kitten outside the pizza place the other day. I brought it home to give it some love.,I'm not sure but it's gray and black and brown mixed and really cute and loving. I need to fatten her up some.
hit:8378_conv:16756,4,caring,I found a stray kitten outside the pizza place the other day. I brought it home to give it some love.,"Sounds like a plan, I hope she is around for years to come"
hit:8378_conv:16756,5,caring,I found a stray kitten outside the pizza place the other day. I brought it home to give it some love.,I'm sure she will be. She's still wary of my dogs but they're just excited to have a new friend to play with. I caught them cuddling on the couch last night.
hit:8378_conv:16756,6,caring,I found a stray kitten outside the pizza place the other day. I brought it home to give it some love.,"That is precious, animals are something special, that is for sure"
hit:8378_conv:16756,7,caring,I found a stray kitten outside the pizza place the other day. I brought it home to give it some love.,I feel like we don't deserve their pureness and love sometimes lol
hit:7296_conv:14593,1,surprised,I got a promotion at work that I wasn't expecting. It was really awesome!,I got a promotion at work that I wasn't expecting. It was really awesome!
hit:7296_conv:14593,2,surprised,I got a promotion at work that I wasn't expecting. It was really awesome!,Congradulations.  I assume it comes with a pay raise.
hit:7296_conv:14593,3,surprised,I got a promotion at work that I wasn't expecting. It was really awesome!,Yup and a corner office too!
hit:7296_conv:14593,4,surprised,I got a promotion at work that I wasn't expecting. It was really awesome!,with a window?
hit:7296_conv:14593,5,surprised,I got a promotion at work that I wasn't expecting. It was really awesome!,Yup it's a great view too!
hit:7296_conv:14593,6,surprised,I got a promotion at work that I wasn't expecting. It was really awesome!,Awesome.  I'm almost a little jealous
hit:10866_conv:21732,1,embarrassed,"I farthed in a mall, ",I felt so ashamed when I farted in a mall
hit:10866_conv:21732,2,embarrassed,"I farthed in a mall, ",Thats aweful!
hit:10866_conv:21732,3,embarrassed,"I farthed in a mall, ","My friends were there, even my crush. It was so loud"
hit:10866_conv:21732,4,embarrassed,"I farthed in a mall, ",Uhmnnn!
hit:10326_conv:20653,1,apprehensive,"Started a new job.  In an industry i have never worked in, with people from all over and a physically demanding job.","Started a new job, it's so different from what I always have done."
hit:10326_conv:20653,2,apprehensive,"Started a new job.  In an industry i have never worked in, with people from all over and a physically demanding job.",Do you at least enjoy the new job?
hit:10326_conv:20653,3,apprehensive,"Started a new job.  In an industry i have never worked in, with people from all over and a physically demanding job.","I do, just hard work, used to sitting at a desk."
hit:10326_conv:20653,4,apprehensive,"Started a new job.  In an industry i have never worked in, with people from all over and a physically demanding job.","Hopefully the more you warm up to the new job, it will become easier."
hit:10326_conv:20653,5,apprehensive,"Started a new job.  In an industry i have never worked in, with people from all over and a physically demanding job.","Hope so, my muscles are sore right now.  "
hit:6996_conv:13992,1,faithful,the chargers are going to be great this year!,the chargers are going to be great this year!
hit:6996_conv:13992,2,faithful,the chargers are going to be great this year!,You think so?   
hit:6996_conv:13992,3,faithful,the chargers are going to be great this year!,"i do, they have a great roster!"
hit:6996_conv:13992,4,faithful,the chargers are going to be great this year!,Awesome!  I'll have to check them out this year.  I'm a cowboys fan LOL
hit:8872_conv:17745,1,prepared,"When I had a new position at work and knew what I had to do from watching, observing and studying what I needed to know about it. ",I got promoted to a line cook and it couldn't have gone smoother.
hit:8872_conv:17745,2,prepared,"When I had a new position at work and knew what I had to do from watching, observing and studying what I needed to know about it. ",Congratulations! That's a very good job. What kind of food do you prepare?
hit:8872_conv:17745,3,prepared,"When I had a new position at work and knew what I had to do from watching, observing and studying what I needed to know about it. ","It's a Mexican restaurant but they also serve fast food type stuff there too.  It's' a very complex menu, it's a lot to prepare."
hit:8872_conv:17745,4,prepared,"When I had a new position at work and knew what I had to do from watching, observing and studying what I needed to know about it. ","Well they must think a lot of your abilities to promote you like that. I love Mexican food, btw :)"
hit:8872_conv:17745,5,prepared,"When I had a new position at work and knew what I had to do from watching, observing and studying what I needed to know about it. ",I've had some time to observe how the folks in the kitchen cook and prep. Also there was a new manager and she allowed me to start helping more.
hit:8872_conv:17745,6,prepared,"When I had a new position at work and knew what I had to do from watching, observing and studying what I needed to know about it. ",I love it when managers actually pay attention. Makes the job so much easier and more pleasant. Good for you.
hit:8872_conv:17745,7,prepared,"When I had a new position at work and knew what I had to do from watching, observing and studying what I needed to know about it. ","Thanks. I have had a very strict manager before and she seemed a little stiff and reluctant to let me do anything but prep food and not cook. It was frustrating, just watching but also being paid and feel like i was cheating them."
hit:8872_conv:17745,8,prepared,"When I had a new position at work and knew what I had to do from watching, observing and studying what I needed to know about it. ","No, it wasn't you, obviously. Your previous manager sounds like a control freak!"
hit:5115_conv:10230,1,confident,I have felt this way when applying to grad school.,I have been getting everything ready to apply to grad school.
hit:5115_conv:10230,2,confident,I have felt this way when applying to grad school.,awesome! What are you studying?
hit:5115_conv:10230,3,confident,I have felt this way when applying to grad school.,I am studying Counselor Education for school counseling.
hit:5115_conv:10230,4,confident,I have felt this way when applying to grad school.,Thats a great career! We need good counselors in schools!
hit:1016_conv:2032,1,annoyed,"Sometimes I get annoyed by my parents, there seems to be such a generational gap between us sometimes","Sometimes I get annoyed by my parents, there seems to be such a generational gap between us sometimes"
hit:1016_conv:2032,2,annoyed,"Sometimes I get annoyed by my parents, there seems to be such a generational gap between us sometimes",I know exactly what you mean.
hit:1016_conv:2032,3,annoyed,"Sometimes I get annoyed by my parents, there seems to be such a generational gap between us sometimes","I guess everyone feels like that to an extent, it is unavoidable"
hit:1016_conv:2032,4,annoyed,"Sometimes I get annoyed by my parents, there seems to be such a generational gap between us sometimes",It makes it hard to communicate though.
hit:11729_conv:23459,1,embarrassed,"Last week I was not feeling well at all. I was so tired when I Went back to work, that I forgot to change out of my pajamas before I went in.",Last week I was not feeling well at all. I missed a couple days of work and was so tired by the time I went back in.
hit:11729_conv:23459,2,embarrassed,"Last week I was not feeling well at all. I was so tired when I Went back to work, that I forgot to change out of my pajamas before I went in.","Aw, that stinks. What was wrong? Were you sick?"
hit:11729_conv:23459,3,embarrassed,"Last week I was not feeling well at all. I was so tired when I Went back to work, that I forgot to change out of my pajamas before I went in.","I had the flu. The day I went back to work, I was so tired that I forgot to change out of my pajamas before going in!"
hit:11729_conv:23459,4,embarrassed,"Last week I was not feeling well at all. I was so tired when I Went back to work, that I forgot to change out of my pajamas before I went in.",Wow! That's insane! I'm sorry that you had that experience! Hopefully you didn't miss too many days of work. 
hit:2144_conv:4289,1,joyful,I'm pretty happy that my daughters have a day off from school today.,"Well, my daughters have a day off from school due to our state elections."
hit:2144_conv:4289,2,joyful,I'm pretty happy that my daughters have a day off from school today.,I wish I got that many days off.  The good old days of childhood.
hit:2144_conv:4289,3,joyful,I'm pretty happy that my daughters have a day off from school today.,"Yeah, it's nice for them. I like it when they're home."
hit:2144_conv:4289,4,joyful,I'm pretty happy that my daughters have a day off from school today.,"Wait until summer comes, you'll be ready for them to go back to school after a month."
hit:1337_conv:2674,1,angry,A guy out in traffic getting mad at me and then giving me the finger when he is in the wrong,So this guy was hanging out of a parking lot in traffic while we had a green light- No he wouldn't back up his car or GO- When we beeped at him to back up- he had the nerve to yell derogatory things and beep back as if he was doing nothing wrong
hit:1337_conv:2674,2,angry,A guy out in traffic getting mad at me and then giving me the finger when he is in the wrong,That was very mean of him.
hit:1337_conv:2674,3,angry,A guy out in traffic getting mad at me and then giving me the finger when he is in the wrong,Well he tried to cut everyone off and it's just wreckless. So many people die. I really hate it when bad drivers think they are not lol
hit:1337_conv:2674,4,angry,A guy out in traffic getting mad at me and then giving me the finger when he is in the wrong,Did you call the police?
hit:1337_conv:2674,5,angry,A guy out in traffic getting mad at me and then giving me the finger when he is in the wrong,The police don't really do anything here. It's like the wild wild west. Almost no one ever gets in trouble that is why they constantly drive 20 over and cut you off at the last second etc.
hit:2232_conv:4464,1,hopeful,that my friend will do okay driving ,"My friend just got her license, and we live in a busy city but I think shes going to be okay driving. "
hit:2232_conv:4464,2,hopeful,that my friend will do okay driving ,"Driving in the city is challenging, I hope she does ok!"
hit:2232_conv:4464,3,hopeful,that my friend will do okay driving ,Especially in ours the drivers are terrible here no one uses the signal light! Thanks! 
hit:2232_conv:4464,4,hopeful,that my friend will do okay driving ,"There's also a lot of one ways in the city too. She's going to get used to it, it should be fine"
hit:4830_conv:9661,1,hopeful,I recently applied for a new position at a higher paying company and they called me for an interview! I am really wishing to get hired there!,I recently applied for a new position at a higher paying company and they called me for an interview!
hit:4830_conv:9661,2,hopeful,I recently applied for a new position at a higher paying company and they called me for an interview! I am really wishing to get hired there!,God for you.I am sure you are ready to ace that interview.
hit:4830_conv:9661,3,hopeful,I recently applied for a new position at a higher paying company and they called me for an interview! I am really wishing to get hired there!,Yes! I am really wishing to get hired there!
hit:4830_conv:9661,4,hopeful,I recently applied for a new position at a higher paying company and they called me for an interview! I am really wishing to get hired there!,I am sure you will.
hit:8819_conv:17639,1,terrified,i was scared walking home last week,i was scared walking home last week
hit:8819_conv:17639,2,terrified,i was scared walking home last week,Oh no! What happened?
hit:8819_conv:17639,3,terrified,i was scared walking home last week,someone was following me
hit:8819_conv:17639,4,terrified,i was scared walking home last week,I would have been terrified! What did you do?
hit:10165_conv:20330,1,sentimental,I was going through some pictures of when my children were young. I can't believe how little they were! It made me think about the past. ,I was looking through pictures of when my kids were young. I can't believe how tiny they were. It made me remember the times when they were tiny. 
hit:10165_conv:20330,2,sentimental,I was going through some pictures of when my children were young. I can't believe how little they were! It made me think about the past. ,oh my gosh that's so cute! I bet they were the cutest.
hit:10165_conv:20330,3,sentimental,I was going through some pictures of when my children were young. I can't believe how little they were! It made me think about the past. ,They were so sweet and little. Time passes so quickly. 
hit:10165_conv:20330,4,sentimental,I was going through some pictures of when my children were young. I can't believe how little they were! It made me think about the past. ,"I'm sure it does, I don't have any of my own but I would be really sentimental."
hit:3882_conv:7764,1,caring,I cooked my wife dinner because I love her,My wife came home to an entire table of food I cooked.  I like to show her that I love her.
hit:3882_conv:7764,2,caring,I cooked my wife dinner because I love her,So many people don't take the time anymore. It's so nice to hear you did that for her!
hit:3882_conv:7764,3,caring,I cooked my wife dinner because I love her,I am the type of guy who wants you to know exactly how I feel about you.
hit:3882_conv:7764,4,caring,I cooked my wife dinner because I love her,She's one lucky gal. How long have you two been married?
hit:7333_conv:14667,1,excited,I am looking forward to tomorrow. We are going kayaking,I am looking forward to tomorrow. We are going kayaking
hit:7333_conv:14667,2,excited,I am looking forward to tomorrow. We are going kayaking,"That sounds like so much fun -- and like a break you're looking forward to, yes?"
hit:7333_conv:14667,3,excited,I am looking forward to tomorrow. We are going kayaking,"Yeah, it should be really fun"
hit:7333_conv:14667,4,excited,I am looking forward to tomorrow. We are going kayaking,Have you been before? It seems like such a great way to both play and get a workout ;-)
hit:4546_conv:9092,1,content,eating my favorite meal makes me happy.,i am at my best when i have my favorite meal.
hit:4546_conv:9092,2,content,eating my favorite meal makes me happy.,nice
hit:4546_conv:9092,3,content,eating my favorite meal makes me happy.,i love enchiladas
hit:4546_conv:9092,4,content,eating my favorite meal makes me happy.,really?
hit:4546_conv:9092,5,content,eating my favorite meal makes me happy.,yes. enchiladas for the win!
hit:11889_conv:23778,1,terrified,someone almost hit me with their car today,someone almost hit me with their car today
hit:11889_conv:23778,2,terrified,someone almost hit me with their car today,Were you driving or walking?
hit:11889_conv:23778,3,terrified,someone almost hit me with their car today,"walking, i was scared for my life"
hit:11889_conv:23778,4,terrified,someone almost hit me with their car today,I hope they caught the person who almost hit you. That kind of incident can leave you traumatized for a long time.
hit:8338_conv:16677,1,hopeful,I got a call about about an application I put in for a new job today.,I got a call about about an application I put in for a new job today.
hit:8338_conv:16677,2,hopeful,I got a call about about an application I put in for a new job today.,How did it go?
hit:8338_conv:16677,3,hopeful,I got a call about about an application I put in for a new job today.,I think the call went pretty well.  We setup an interview next week.
hit:8338_conv:16677,4,hopeful,I got a call about about an application I put in for a new job today.,What is the job?
hit:8338_conv:16677,5,hopeful,I got a call about about an application I put in for a new job today.,IT analyst
hit:8338_conv:16677,6,hopeful,I got a call about about an application I put in for a new job today.,"You must be excited, what kind of work will you do?"
hit:8338_conv:16677,7,hopeful,I got a call about about an application I put in for a new job today.,IT... so it fits..
hit:5523_conv:11046,1,disappointed,I was in line for a promotion at work but i just found that I didnt get it. I feel quite sad,I feel so worthless right now.  I think im just going to spend the day in bed tomorrow
hit:5523_conv:11046,2,disappointed,I was in line for a promotion at work but i just found that I didnt get it. I feel quite sad,"Well, maybe the time in bed will help you relax"
hit:5523_conv:11046,3,disappointed,I was in line for a promotion at work but i just found that I didnt get it. I feel quite sad,I was in line for a promotion at work and I just found out that I didnt get it
hit:5523_conv:11046,4,disappointed,I was in line for a promotion at work but i just found that I didnt get it. I feel quite sad,That must be quite dissapointing
hit:8062_conv:16125,1,guilty,I took something from a boyfriend's house without him knowing. I think I should return it.,I don't feel good about myself right now. I took something from a boyfriend's house without him knowing.
hit:8062_conv:16125,2,guilty,I took something from a boyfriend's house without him knowing. I think I should return it.,Oops. Could you sneak it back in without him seeing you?
hit:8062_conv:16125,3,guilty,I took something from a boyfriend's house without him knowing. I think I should return it.,I thought about that but I was thinking I would be honest and tell him what I did and why. Do you think I should?
hit:8062_conv:16125,4,guilty,I took something from a boyfriend's house without him knowing. I think I should return it.,"Depends how close you are and how mad he'll be. Usually, I advocate honesty, but don't know enough about your situation to advise."
hit:8062_conv:16125,5,guilty,I took something from a boyfriend's house without him knowing. I think I should return it.,"Well, I think he is cheating on me so I took his spare I-phone that I suspect he is using to do it with! It is locked and I can't get in the phone to find the evidence."
hit:8062_conv:16125,6,guilty,I took something from a boyfriend's house without him knowing. I think I should return it.,"Oh boy. I honestly don't know what to say. Maybe ask him outright if he's cheating. If he is, do you really want to stay with him? If not, it doesn't matter if he knows about the phone or not!"
hit:8062_conv:16125,7,guilty,I took something from a boyfriend's house without him knowing. I think I should return it.,You are right! I'm going to put my big girl underwear on and confront him! I will also tell him about the phone to gauge his reaction. Thanks for the advice!
hit:8062_conv:16125,8,guilty,I took something from a boyfriend's house without him knowing. I think I should return it.,Good luck! But be nice - I've confronted people before and totally lost it. I then regretted it.
hit:5220_conv:10441,1,proud,"My friend is a single mom, works full-time and goes to school fulltime.","My friend is a single mom, works full-time and goes to school fulltime."
hit:5220_conv:10441,2,proud,"My friend is a single mom, works full-time and goes to school fulltime.",She seems work hard
hit:5220_conv:10441,3,proud,"My friend is a single mom, works full-time and goes to school fulltime.","She is a hard worker. Her husband passed away suddenly, and she's working hard to support the family."
hit:5220_conv:10441,4,proud,"My friend is a single mom, works full-time and goes to school fulltime.",That is sad
hit:6260_conv:12521,1,annoyed,I'm so hungry and my husband is taking long bringing me food,I'm so hungry and my husband is taking long bringing me food
hit:6260_conv:12521,2,annoyed,I'm so hungry and my husband is taking long bringing me food,eat a snack
hit:6260_conv:12521,3,annoyed,I'm so hungry and my husband is taking long bringing me food,Yes I probably will since it's taking so long
hit:6260_conv:12521,4,annoyed,I'm so hungry and my husband is taking long bringing me food,thats a good plan
hit:5008_conv:10017,1,trusting,"I let my life time best friend borrow $10,000 so he could get a vehicle to get back and forth to work.","My best friend lost his car to an accident that wasn't his fault, so I lent him $10,000 to buy a used vehicle so he can get back and forth to work. I'm confident he'll pay me back like he promised."
hit:5008_conv:10017,2,trusting,"I let my life time best friend borrow $10,000 so he could get a vehicle to get back and forth to work.",You are very trusting. I'd just assume give my kidney to someone as 10k.
hit:5008_conv:10017,3,trusting,"I let my life time best friend borrow $10,000 so he could get a vehicle to get back and forth to work.","I know that he needs the money more than I do right now, and I do trust he will pay me back as he says. I just wanted to do what was right."
hit:5008_conv:10017,4,trusting,"I let my life time best friend borrow $10,000 so he could get a vehicle to get back and forth to work.",Your better then I am. I hope you don't learn a lesson the expensive way. 
hit:7434_conv:14868,1,prepared,I am going to do well at work next week. I have been working hard on a project,"I am going to do well at work next week, I have been working on a project"
hit:7434_conv:14868,2,prepared,I am going to do well at work next week. I have been working hard on a project,That's great. So you are confident in the progress of it?
hit:7434_conv:14868,3,prepared,I am going to do well at work next week. I have been working hard on a project,I just feel like its good work
hit:7434_conv:14868,4,prepared,I am going to do well at work next week. I have been working hard on a project,That's a great feeling to have. A job well done.
hit:6028_conv:12057,1,disgusted,I found a long grey hair in my sand witch this afternoon when I went out to lunch.  It was gross.,I found a long grey hair in my sand witch this afternoon when I went out to lunch.
hit:6028_conv:12057,2,disgusted,I found a long grey hair in my sand witch this afternoon when I went out to lunch.  It was gross.,Was it yours?
hit:6028_conv:12057,3,disgusted,I found a long grey hair in my sand witch this afternoon when I went out to lunch.  It was gross.,"No, that's what makes it so gross.  Must have been a workers."
hit:6028_conv:12057,4,disgusted,I found a long grey hair in my sand witch this afternoon when I went out to lunch.  It was gross.,Eww. Im sorry about that. That would have ruined my lunch quickly
hit:1060_conv:2120,1,disgusted,My new SUV was hit in the parking lot yesterday,someone backed into me in the parking lot yesterday because they didnt look in their mirror.
