conv_id,utterance_idx,emotion_label,context,utterance
hit:11714_conv:23428,4,trusting,"The other day I went to make a purchase for some new flea & tick medication for my dogs.  We I arrived home, I realized that the employee had given me a larger supply of medicine than what I had actually ordered and paid.  By the time I had returned home, the store had closed.  I had to wait until the next morning to correct the matter, but I did go back to make the matter right.  It is important to me to be honest and trustworthy.  Not only this, but my son saw this display; and, thereby, I am teaching him to be both honest and trustworthy too.","Well, I hope you did the right thing and correct their mistake."
hit:11714_conv:23428,5,trusting,"The other day I went to make a purchase for some new flea & tick medication for my dogs.  We I arrived home, I realized that the employee had given me a larger supply of medicine than what I had actually ordered and paid.  By the time I had returned home, the store had closed.  I had to wait until the next morning to correct the matter, but I did go back to make the matter right.  It is important to me to be honest and trustworthy.  Not only this, but my son saw this display; and, thereby, I am teaching him to be both honest and trustworthy too.","Absolutely.  I had to wait until the next day, but I went back to the store and made the matter right.  It is important to me to be honest and trustworthy.  On top of that, I am trying to teach my children the same.  My son was with me, both when I made the purchase, and when I made the purchase right.  This is very important to me."
hit:7001_conv:14002,1,prepared,I am getting everything together for graduate school and I am feeling this way.,I am getting ready for graduate school and I think I got everything I need finally.
hit:7001_conv:14002,2,prepared,I am getting everything together for graduate school and I am feeling this way.,Hey that's amazing!!  What did you major in?
hit:7001_conv:14002,3,prepared,I am getting everything together for graduate school and I am feeling this way.,Psychology I love how the mind works.
hit:7001_conv:14002,4,prepared,I am getting everything together for graduate school and I am feeling this way.,That's pretty cool!   I'm so glad for you!  I bet that was a lot of paper writing :D
hit:11751_conv:23502,1,terrified,My boyfriend thought it would be funny to stand behind my door and scare me. I shrieked. ,My boyfriend thought it would be funny to stand behind my door and scare me. I shrieked.
hit:11751_conv:23502,2,terrified,My boyfriend thought it would be funny to stand behind my door and scare me. I shrieked. ,My husband does that all the time to! Must be a guy thing haha
hit:11751_conv:23502,3,terrified,My boyfriend thought it would be funny to stand behind my door and scare me. I shrieked. ,So mean!! I had coffee in my hand he made me spill it on the carpet. He takes advantage of how much of a scaredy cat I am!
hit:11751_conv:23502,4,terrified,My boyfriend thought it would be funny to stand behind my door and scare me. I shrieked. ,"Wow, I hope he cleaned it up for you. I would be pissed hah I take coffee very serious."
hit:11751_conv:23502,5,terrified,My boyfriend thought it would be funny to stand behind my door and scare me. I shrieked. ,"Haha!! Same here! He did, but jeez, I wish he would stop. "
hit:6466_conv:12933,1,impressed,eating my brothers cooking,my little brother cooked his first meal today and it was pretty good
hit:6466_conv:12933,2,impressed,eating my brothers cooking,What did he make?
hit:6466_conv:12933,3,impressed,eating my brothers cooking,he made spaghetting and garlic bread it was very good. he is 10
hit:6466_conv:12933,4,impressed,eating my brothers cooking,Thats great! Did he enjoy doing it?
hit:7051_conv:14102,1,sad,"My daughter started kindergarten today.  I know we aren't supposed to cry, but I could not help it.",My daughter started kindergarten today.
hit:7051_conv:14102,2,sad,"My daughter started kindergarten today.  I know we aren't supposed to cry, but I could not help it.",Oh wow! That is great. Did she have a good day?
hit:7051_conv:14102,3,sad,"My daughter started kindergarten today.  I know we aren't supposed to cry, but I could not help it.","She did, and I know we aren't supposed to cry when they walk down that hall toward the classroom all by themselves, but I could not help it."
hit:7051_conv:14102,4,sad,"My daughter started kindergarten today.  I know we aren't supposed to cry, but I could not help it.",I don't blame you. It's so sad to know that you have to leave them there. 
hit:918_conv:1836,1,nostalgic,I remember being a kid in the summer. It was awesome,Summers were so much fun when I was kid.
hit:918_conv:1836,2,nostalgic,I remember being a kid in the summer. It was awesome,Why were they fun
hit:918_conv:1836,3,nostalgic,I remember being a kid in the summer. It was awesome,Because we always took trips and it was safe for us to play outside alone. Not like now
hit:918_conv:1836,4,nostalgic,I remember being a kid in the summer. It was awesome,"Yeah, its not safe at all"
hit:918_conv:1836,5,nostalgic,I remember being a kid in the summer. It was awesome,I don't let my kids play outside unless I'm out there also.
hit:2675_conv:5351,1,nostalgic,I took a trip to New York last weekend. I reminded me of a time that I went there with my parents years ago.,I visitied New York last weekend. The trip there made me remember other trips there that I took with my parents when I was a kid.
hit:2675_conv:5351,2,nostalgic,I took a trip to New York last weekend. I reminded me of a time that I went there with my parents years ago.,OK let me in on it
hit:2675_conv:5351,3,nostalgic,I took a trip to New York last weekend. I reminded me of a time that I went there with my parents years ago.,Well there's no real secret. We traveled to New York fairly often and it just brought back a flood of good memories.
hit:2675_conv:5351,4,nostalgic,I took a trip to New York last weekend. I reminded me of a time that I went there with my parents years ago.,So what was the experience like ?
hit:4285_conv:8570,1,terrified,I was so scared.  The other night me and my friend played with a Ouija board... and it spoke to us.,I was so scared. The other night me and my friend played with a Ouija board... and it spoke to us.
hit:4285_conv:8570,2,terrified,I was so scared.  The other night me and my friend played with a Ouija board... and it spoke to us.,oh no. did you know the spirit you contacted?
hit:4285_conv:8570,3,terrified,I was so scared.  The other night me and my friend played with a Ouija board... and it spoke to us.,I am not sure... it did not give a name it just answered our questions.
hit:4285_conv:8570,4,terrified,I was so scared.  The other night me and my friend played with a Ouija board... and it spoke to us.,i would totally freak out
hit:1663_conv:3326,1,devastated,"Someone spray-painted my car last night, wrote some curse word. I have no idea why, since i have no enemies. I don't understand how people can treat others like that.","Someone spray-painted my car last night, wrote some curse word. I have no idea why, since i have no enemies. I don't understand how people can treat others like that."
hit:1663_conv:3326,2,devastated,"Someone spray-painted my car last night, wrote some curse word. I have no idea why, since i have no enemies. I don't understand how people can treat others like that.",Some people are just cruel.
hit:1663_conv:3326,3,devastated,"Someone spray-painted my car last night, wrote some curse word. I have no idea why, since i have no enemies. I don't understand how people can treat others like that.","Yeah, there's no making sense of it. But now I have to go out of my budget to fix this mistake when it shouldn't have been my problem in the first place. And I have no one to take my anger out on or to get justice from. I didn't even bother calling the police."
hit:1663_conv:3326,4,devastated,"Someone spray-painted my car last night, wrote some curse word. I have no idea why, since i have no enemies. I don't understand how people can treat others like that.",You should have called the police. If they were just vandals they probably did it to someone else to.
hit:2037_conv:4074,1,embarrassed,I forgot to zip my pant after using the washroom and I walked into a meeting with top executives from my head office,I forgot to zip my pant after using the washroom and I walked into a meeting with top executives from my head office
hit:2037_conv:4074,2,embarrassed,I forgot to zip my pant after using the washroom and I walked into a meeting with top executives from my head office,oh man.Tha must have been so embarassing.
hit:2037_conv:4074,3,embarrassed,I forgot to zip my pant after using the washroom and I walked into a meeting with top executives from my head office,Yes and the funny part was I didn't realize until the meeting was ended. 
hit:2037_conv:4074,4,embarrassed,I forgot to zip my pant after using the washroom and I walked into a meeting with top executives from my head office,You could not read the room?? Someone was probably laughing at you.
hit:4521_conv:9043,1,trusting,"Roller coasters are safe, I think",Im riding some roller coasters this weekend
hit:4521_conv:9043,2,trusting,"Roller coasters are safe, I think",Oh cool! Where are you gonna do that?
hit:4521_conv:9043,3,trusting,"Roller coasters are safe, I think","Up in Louisville.  It's going to be awesome.  First time ever.  They're built safe, arent they?"
hit:4521_conv:9043,4,trusting,"Roller coasters are safe, I think",Oh yeah they are safe 99% of the time
hit:4521_conv:9043,5,trusting,"Roller coasters are safe, I think",I don't think Ive heard of any accidents there.  I think I'll be alright.
hit:2407_conv:4815,1,confident,Had to give a presentation for my group at school. Think I did well.,Had to give a presentation for my group at school. Think I did well.
hit:2407_conv:4815,2,confident,Had to give a presentation for my group at school. Think I did well.,That's awesome. Did you get nervous prior? 
hit:2407_conv:4815,3,confident,Had to give a presentation for my group at school. Think I did well.,"Oh yea, I'm super nervous in front of a lot of people, but I prepared a lot."
hit:2407_conv:4815,4,confident,Had to give a presentation for my group at school. Think I did well.,It gets easier as you get older. I'm sure you did great.
hit:9174_conv:18348,1,prepared,I am ready for my work meeting tomorrow. I have been working on it all night,I am ready for work tomorrow and my team meeting. I have been working on it all night
hit:9174_conv:18348,2,prepared,I am ready for my work meeting tomorrow. I have been working on it all night,That's really great to hear. It's always good to prepare for big events like that. What's the meeting about?
hit:9174_conv:18348,3,prepared,I am ready for my work meeting tomorrow. I have been working on it all night,Its just a sales meeting that we have sometimes
hit:9174_conv:18348,4,prepared,I am ready for my work meeting tomorrow. I have been working on it all night,I am sure you're going to crush it into the ground.
hit:8451_conv:16902,1,surprised,it was suprising to get cheap tickets to orlando ,it was suprising to get cheap tickets to orlando
hit:8451_conv:16902,2,surprised,it was suprising to get cheap tickets to orlando ,"Ohh, how did you get that?"
hit:8451_conv:16902,3,surprised,it was suprising to get cheap tickets to orlando ,alerts added to my phone from expedia
hit:8451_conv:16902,4,surprised,it was suprising to get cheap tickets to orlando ,ohh cool. I am happy for you
hit:658_conv:1317,1,grateful,I was so happy and thankful when my son was born.,"When my son was born, that was the happiest moment in my life."
hit:658_conv:1317,2,grateful,I was so happy and thankful when my son was born.,Congrats my friend. How old is he now?
hit:658_conv:1317,3,grateful,I was so happy and thankful when my son was born.,8 years old and getting more mischievous.
hit:658_conv:1317,4,grateful,I was so happy and thankful when my son was born.,It only gets worst once he's in his teenage years and bringing girls home! But it's worth it in the end.
hit:1333_conv:2666,1,grateful,I was on my way to work and got a flat tire. Someone stopped and helped me change it. I was able to make it to work on time.,Last week I got a flat tire on my way to work.
hit:1333_conv:2666,2,grateful,I was on my way to work and got a flat tire. Someone stopped and helped me change it. I was able to make it to work on time.,"Ouch, did it make you late to work?"
hit:1333_conv:2666,3,grateful,I was on my way to work and got a flat tire. Someone stopped and helped me change it. I was able to make it to work on time.,"I was on time! Luckily, someone stopped and helped me change the tire."
hit:1333_conv:2666,4,grateful,I was on my way to work and got a flat tire. Someone stopped and helped me change it. I was able to make it to work on time.,That's great to know there are still good people in this world.
hit:1631_conv:3262,1,excited,I can't wait for the new evil Spiderman movie called Venom. It's going to be sick!!!,I can't wait for the new evil Spiderman movie called Venom. It's going to be sick!!!
hit:1631_conv:3262,2,excited,I can't wait for the new evil Spiderman movie called Venom. It's going to be sick!!!,"Hey, I just saw that trailer! I'm kind of excited for it too since I loved him as a kid. But I felt like the trailer had a few dumb lines it, even though I love Tom Hardy."
hit:1631_conv:3262,3,excited,I can't wait for the new evil Spiderman movie called Venom. It's going to be sick!!!,"I love Tom Hardy too! First Bane, now evil Spiderman! Can't wait"
hit:1631_conv:3262,4,excited,I can't wait for the new evil Spiderman movie called Venom. It's going to be sick!!!,"You're right, he was pretty good as Bane. Glad to see someone else is a fan and is looking forward to it.I see it getting a lot of negativity."
hit:3000_conv:6001,1,apprehensive,I am reluctant to confront my my best friend's girlfriend. I think my best friend is cheating on her...,I am reluctant to confront my my best friend's girlfriend. I think my best friend is cheating on her...
hit:3000_conv:6001,2,apprehensive,I am reluctant to confront my my best friend's girlfriend. I think my best friend is cheating on her...,You should definitely first talk to your friend and clear out the concerns with him before talking to his partner
hit:3000_conv:6001,3,apprehensive,I am reluctant to confront my my best friend's girlfriend. I think my best friend is cheating on her...,I don't know what to do but I'm apprehensive. Should I tell her?
hit:3000_conv:6001,4,apprehensive,I am reluctant to confront my my best friend's girlfriend. I think my best friend is cheating on her...,"As I said, first ask your friend why is he behaving in such an unacceptable way"
hit:3906_conv:7812,1,grateful,I was thankful when my grandmother gave me money for graduation. It was sweet,I was thankful when my Granny gave me money for graduation. It was sweet of her
hit:3906_conv:7812,2,grateful,I was thankful when my grandmother gave me money for graduation. It was sweet,She sounds like a sweety! Is she coming to gradution?
hit:3906_conv:7812,3,grateful,I was thankful when my grandmother gave me money for graduation. It was sweet,Yeah came as well
hit:3906_conv:7812,4,grateful,I was thankful when my grandmother gave me money for graduation. It was sweet,She must be proud.
hit:7836_conv:15673,1,excited,"I'm so excited to see my sister today, it's been 6 months!","I'm so excited to see my sister today, it's been 6 months!"
hit:7836_conv:15673,2,excited,"I'm so excited to see my sister today, it's been 6 months!",That's awesome does she live far away or just super busy all the time?
hit:7836_conv:15673,3,excited,"I'm so excited to see my sister today, it's been 6 months!","She lives 4 hours a way, and has her own family so it's rare we get to see eachother."
hit:7836_conv:15673,4,excited,"I'm so excited to see my sister today, it's been 6 months!",Are you going to dinner together or something? 
hit:9825_conv:19650,1,jealous,My friend is getting a new truck tomorrow. I wanted it so bad,My friend is getting a new truck tomorrow. I wanted it so bad
hit:9825_conv:19650,2,jealous,My friend is getting a new truck tomorrow. I wanted it so bad,Aww dangit!  Maybe he'll let you drive it
hit:9825_conv:19650,3,jealous,My friend is getting a new truck tomorrow. I wanted it so bad,"I hope so, I would love that"
hit:9825_conv:19650,4,jealous,My friend is getting a new truck tomorrow. I wanted it so bad,And then just keep driving and don't take it back lol
hit:4986_conv:9973,1,grateful,"My mother in law recently sent a great feast by way of my wife, and I am very thankful for that.",I feel so thankful for my mother-in-law. She recently sent us a great feast of food out of the blue.
hit:4986_conv:9973,2,grateful,"My mother in law recently sent a great feast by way of my wife, and I am very thankful for that.","Wow, how nice. Is she always doing nice things?"
hit:4986_conv:9973,3,grateful,"My mother in law recently sent a great feast by way of my wife, and I am very thankful for that.","She does actually, and very randomly! Which I love and find to be kind of unique."
hit:4986_conv:9973,4,grateful,"My mother in law recently sent a great feast by way of my wife, and I am very thankful for that.","Wow, you are lucky to have someone like that in your life. That's rare."
hit:4101_conv:8203,1,annoyed,My cat decided to scratch my face as I was trying to give him a bath. Obviously he wasn't too fond of it,My cat decided to scratch my face as I was trying to give him a bath
hit:4101_conv:8203,2,annoyed,My cat decided to scratch my face as I was trying to give him a bath. Obviously he wasn't too fond of it,"Oh, I've been there! I looked like a person who cut when I used to give a lot of cat baths! Did you clean it right away? (cat scratch fever)"
hit:4101_conv:8203,3,annoyed,My cat decided to scratch my face as I was trying to give him a bath. Obviously he wasn't too fond of it,I did. I was afraid it might have something in it as he tends to run around outside a lot. That's all I need lol
hit:4101_conv:8203,4,annoyed,My cat decided to scratch my face as I was trying to give him a bath. Obviously he wasn't too fond of it,"It isn't too bad, mild cold symptoms usually for a few days, I hope its ok! Do you cut his nails or put nail caps on? Good for bath time."
hit:9159_conv:18319,1,terrified,I was so afraid going on my first rollercoaster when I was a kid. Thought the drop was going to shatter my bones.,I was so afraid of going on my first rollercoaster when I was a wee lad.
hit:9159_conv:18319,2,terrified,I was so afraid going on my first rollercoaster when I was a kid. Thought the drop was going to shatter my bones.,I bet! I am still too scared to ride one.
hit:9159_conv:18319,3,terrified,I was so afraid going on my first rollercoaster when I was a kid. Thought the drop was going to shatter my bones.,"After that first one, I was no longer scared. I enjoy them quite a bit now."
hit:9159_conv:18319,4,terrified,I was so afraid going on my first rollercoaster when I was a kid. Thought the drop was going to shatter my bones.,Maybe I should get over my fear and finally ride one.
hit:9028_conv:18056,1,apprehensive,i have a doctor's appointment on thursday that has me a little worried,i have a doctor's appointment on thursday that has me a little worried
hit:9028_conv:18056,2,apprehensive,i have a doctor's appointment on thursday that has me a little worried,I'm sure it'll go fine! Are you doing okay?
hit:9028_conv:18056,3,apprehensive,i have a doctor's appointment on thursday that has me a little worried,no. i have a bunch of health issues going on
hit:9028_conv:18056,4,apprehensive,i have a doctor's appointment on thursday that has me a little worried,I'm sorry to hear that. I hope the doctor can give you some treatment options. 
hit:9028_conv:18056,5,apprehensive,i have a doctor's appointment on thursday that has me a little worried,i hope so too. i makes me so crazy to not know what's going on with my body
hit:10158_conv:20316,1,apprehensive,"Someone at my work missed part of their shift due to a personal issue, but requested I withhold any information that would reveal they missed such time.","Someone at my work missed part of their shift due to a personal issue, but requested I withhold any information that would reveal they missed such time"
hit:10158_conv:20316,2,apprehensive,"Someone at my work missed part of their shift due to a personal issue, but requested I withhold any information that would reveal they missed such time.",Oh no! That must have put you in a bad position. How did you handle it?
hit:10158_conv:20316,3,apprehensive,"Someone at my work missed part of their shift due to a personal issue, but requested I withhold any information that would reveal they missed such time.","I did my best to speak around the subject to anyone that may have otherwise brought it up, Luckily no one ended up being at all the wiser"
hit:10158_conv:20316,4,apprehensive,"Someone at my work missed part of their shift due to a personal issue, but requested I withhold any information that would reveal they missed such time.",Sounds like a great way of handling a potentially sticky situation - good job!
hit:10161_conv:20322,1,trusting,I wanted to go out but needed someone to watch my kids. No one had ever babysat before. I let my sister watch them because I knew she would do a good job. ,I wanted to go out but I couldn't take my small kids. I hadn't ever had a babysitter but I knew my sister would take good care of them. 
hit:10161_conv:20322,2,trusting,I wanted to go out but needed someone to watch my kids. No one had ever babysat before. I let my sister watch them because I knew she would do a good job. ,I'm sure it was scary to leave your kids for the time but at least it was their aunt and not a stranger! 
hit:10161_conv:20322,3,trusting,I wanted to go out but needed someone to watch my kids. No one had ever babysat before. I let my sister watch them because I knew she would do a good job. ,They did great. I knew I was worried for nothing!
hit:10161_conv:20322,4,trusting,I wanted to go out but needed someone to watch my kids. No one had ever babysat before. I let my sister watch them because I knew she would do a good job. ,Oh that's so great - and now you can feel comfortable leaving them with her more often!
hit:5147_conv:10294,1,guilty,"I must admit that I have not been a very good father, I feel bad","I must admit that I have not been a very good father, I feel bad"
hit:5147_conv:10294,2,guilty,"I must admit that I have not been a very good father, I feel bad",Why do you say that
hit:5147_conv:10294,3,guilty,"I must admit that I have not been a very good father, I feel bad",My work does not let me spend as much time as I should with them :(
hit:5147_conv:10294,4,guilty,"I must admit that I have not been a very good father, I feel bad",That is not your fault
hit:2085_conv:4171,1,guilty,I ate ten Big Macs last night because I was so hungry. It was a poor decision and I hated myself afterwards.,I ate ten Big Macs last night because I was so hungry and depressed. I resented myself afterwards.
hit:2085_conv:4171,2,guilty,I ate ten Big Macs last night because I was so hungry. It was a poor decision and I hated myself afterwards.,"OMG, i don't think i could eat that many burgers in a week if I tried. What was bothering you so much that it lead to you eating so many burgers?"
hit:2085_conv:4171,3,guilty,I ate ten Big Macs last night because I was so hungry. It was a poor decision and I hated myself afterwards.,I was so bothered because the 30 chalupas that I ate at Taco Bell for lunch were very unsatisfying. I had to haze myself further to get rid of the feeling of remorse. It didn't work out too well.
hit:2085_conv:4171,4,guilty,I ate ten Big Macs last night because I was so hungry. It was a poor decision and I hated myself afterwards.,"Im sorry you felt that way, I hope you start feeling better. Maybe go for a walk and get some fresh air."
hit:9208_conv:18416,1,terrified,"I'm scared that my neighbourhood is unsafe, there have been a lot of breakins","I'm scared that my neighbourhood is unsafe, there have been a lot of breakins"
hit:9208_conv:18416,2,terrified,"I'm scared that my neighbourhood is unsafe, there have been a lot of breakins",That's terrible! Are the police doing anything about it?
hit:9208_conv:18416,3,terrified,"I'm scared that my neighbourhood is unsafe, there have been a lot of breakins","They try to patrol our area, but we live near a transit hub, so it's hard to keep people out"
hit:9208_conv:18416,4,terrified,"I'm scared that my neighbourhood is unsafe, there have been a lot of breakins","Oh man. Well, be careful out there. Wouldn't want anything to happen to you or your family."
hit:5859_conv:11718,1,sentimental,Living in the house I grew up in means so much to me.,"As an adult, buying and living in the house I grew up in means so much to me."
hit:5859_conv:11718,2,sentimental,Living in the house I grew up in means so much to me.,I am so happy for you!
hit:5859_conv:11718,3,sentimental,Living in the house I grew up in means so much to me.,"Thank you, it"
hit:5859_conv:11718,4,sentimental,Living in the house I grew up in means so much to me.,Old houses are the best.
hit:6611_conv:13222,1,surprised,My company presented me with Employee of the Month award. I was not expecting that.,My company presented me with Employee of the Month award. 
hit:6611_conv:13222,2,surprised,My company presented me with Employee of the Month award. I was not expecting that.,"That was very nice of them, you must have worked hard to get that."
hit:6611_conv:13222,3,surprised,My company presented me with Employee of the Month award. I was not expecting that.,"I do what I am told, I was not expecting that."
hit:6611_conv:13222,4,surprised,My company presented me with Employee of the Month award. I was not expecting that.,"Well, sometimes just following orders really well is enough to impress your superiors."
hit:5221_conv:10443,1,anxious,"The movie starts in 30 minutes, but I'm still stuck at work. I hope I make it in time.","The movie starts in 30 minutes, but I'm still stuck at work. I hope I make it in time."
hit:5221_conv:10443,2,anxious,"The movie starts in 30 minutes, but I'm still stuck at work. I hope I make it in time.","hopefully you do, and remember the movie trailers and commercials take a while before the actual movie plays"
hit:5221_conv:10443,3,anxious,"The movie starts in 30 minutes, but I'm still stuck at work. I hope I make it in time.","Oh yea, I complete forgot about that!"
hit:5221_conv:10443,4,anxious,"The movie starts in 30 minutes, but I'm still stuck at work. I hope I make it in time.",do you have a date ?
hit:10640_conv:21280,1,nostalgic,I found a photo of me and my husband when we were young and feel very nostalgic thinking about it,You will never guess what I found today in the attic! 
hit:10640_conv:21280,2,nostalgic,I found a photo of me and my husband when we were young and feel very nostalgic thinking about it,what it is?
hit:10640_conv:21280,3,nostalgic,I found a photo of me and my husband when we were young and feel very nostalgic thinking about it,I found a photo of me and my husband when we were young and feel very nostalgic thinking about it
hit:10640_conv:21280,4,nostalgic,I found a photo of me and my husband when we were young and feel very nostalgic thinking about it,I bit it is a good and funny memory.
hit:1898_conv:3797,1,lonely,I am home all alone today.  Everyone is gone on vacation including my close friends.,I am all alone as well.  Everyone is gone for their summer vacations.
hit:1898_conv:3797,2,lonely,I am home all alone today.  Everyone is gone on vacation including my close friends.,"That sucks.  It's the same for me, only it's because we recently moved and I don't know anyone outside of work yet."
hit:1898_conv:3797,3,lonely,I am home all alone today.  Everyone is gone on vacation including my close friends.,Wife and kids went to see family and my friends went hunting without me.
hit:1898_conv:3797,4,lonely,I am home all alone today.  Everyone is gone on vacation including my close friends.,Ouch.  Were you too busy to go with them?
hit:2184_conv:4369,1,grateful,I am very grateful I have electricty! I was reminded yesterday how great it is after my power went out.,I had my power go out yesterday and it reminded me of how grateful I am to have that convenience!
hit:2184_conv:4369,2,grateful,I am very grateful I have electricty! I was reminded yesterday how great it is after my power went out.,how long was it out for
hit:2184_conv:4369,3,grateful,I am very grateful I have electricty! I was reminded yesterday how great it is after my power went out.,Only about 4 or 5 hours but boy- I didn't have clean clothes or had a shower- I couldn't cook. It reminded me of when I was poorer also. Glad I have it!
hit:2184_conv:4369,4,grateful,I am very grateful I have electricty! I was reminded yesterday how great it is after my power went out.,i hear you 
hit:7595_conv:15190,1,devastated,i was crushed when i didnt get the day off,i was crushed when i  didnt get the day off
hit:7595_conv:15190,2,devastated,i was crushed when i didnt get the day off,Oh man! What did you want to do with it?
hit:7595_conv:15190,3,devastated,i was crushed when i didnt get the day off,i wanted to go fishing with the family
hit:7595_conv:15190,4,devastated,i was crushed when i didnt get the day off,I love to fish. There'll be other chances though
hit:12218_conv:24436,1,sentimental,I am feeling this way because my son's birthday is coming up in a few months.,"My son will be turning 2 in a few months, I am a little sad about it."
hit:12218_conv:24436,2,sentimental,I am feeling this way because my son's birthday is coming up in a few months.,That is bittersweet! What is his name?
hit:12218_conv:24436,3,sentimental,I am feeling this way because my son's birthday is coming up in a few months.,Maddux
hit:12218_conv:24436,4,sentimental,I am feeling this way because my son's birthday is coming up in a few months.,"That is a unique name, I have 3 sons myself."
hit:5630_conv:11261,1,caring,"My girlfriend cooked for me all week while I was sick, although she had to work and go to school.","My girlfriend cooked for me all week while I was sick, although she had to work and go to school."
hit:5630_conv:11261,2,caring,"My girlfriend cooked for me all week while I was sick, although she had to work and go to school.","Wow, that's pretty nice of her. I wish my girlfriend would cook for me!"
hit:5630_conv:11261,3,caring,"My girlfriend cooked for me all week while I was sick, although she had to work and go to school.",She's a true sweetheart. I'm sure your girlfriend does other things for ya!
hit:5630_conv:11261,4,caring,"My girlfriend cooked for me all week while I was sick, although she had to work and go to school.",Yes she certainly does! I guess she makes up for it in other ways!
hit:7400_conv:14800,1,impressed,My daughter has been taking ballet since she was 2.  She's almost 16 now and is very dedicated and focused and takes class 6 days a week.,My daughter has been taking ballet since she was 2 - she's almost 16 now.
hit:7400_conv:14800,2,impressed,My daughter has been taking ballet since she was 2.  She's almost 16 now and is very dedicated and focused and takes class 6 days a week.,"wow, she should be very good?"
hit:7400_conv:14800,3,impressed,My daughter has been taking ballet since she was 2.  She's almost 16 now and is very dedicated and focused and takes class 6 days a week.,"Well, she knows all the steps now, it's just a matter of working on perfecting them I guess.  She's very dedicated though and takes class 6 days a week."
hit:7400_conv:14800,4,impressed,My daughter has been taking ballet since she was 2.  She's almost 16 now and is very dedicated and focused and takes class 6 days a week.,That is very good.
hit:7923_conv:15847,1,disappointed,"I'm disappointed in my new car, it has already broken down twice and now it's in the shop!","I'm disappointed in my new car, it has already broken down twice and now it's in the shop!"
hit:7923_conv:15847,2,disappointed,"I'm disappointed in my new car, it has already broken down twice and now it's in the shop!",I hope you got a warranty on it. New cars should not have issues for a while.
hit:7923_conv:15847,3,disappointed,"I'm disappointed in my new car, it has already broken down twice and now it's in the shop!","Yeah it's under warranty, but I just hope it doesn't keep doing this, it's a bummer!"
hit:7923_conv:15847,4,disappointed,"I'm disappointed in my new car, it has already broken down twice and now it's in the shop!",Well perhaps you got a lemon. I would ask for a new car if it happens again.
hit:6536_conv:13072,1,grateful,My brother is a math wizard. I was taking a math class that I found really tough. He tutored me through the whole semester and I got a great final grade. I really appreciate his efforts!,My brother is really great at math. When I was taking a really hard math course he was so happy to help me throughout it and I did great in the class thanks to him!
hit:6536_conv:13072,2,grateful,My brother is a math wizard. I was taking a math class that I found really tough. He tutored me through the whole semester and I got a great final grade. I really appreciate his efforts!,You must have thanked him for it. He is a smart brother!
hit:6536_conv:13072,3,grateful,My brother is a math wizard. I was taking a math class that I found really tough. He tutored me through the whole semester and I got a great final grade. I really appreciate his efforts!,I did thank him a lot. He knows how much it meant to me.
hit:6536_conv:13072,4,grateful,My brother is a math wizard. I was taking a math class that I found really tough. He tutored me through the whole semester and I got a great final grade. I really appreciate his efforts!,Good on you. Your brother should consider being a teacher! 
hit:10803_conv:21607,1,trusting,"I made a new friend recently who is into rock climbing. She asked me to go, and I was so nervous but she coached me through it. I ended up having fun!","I felt comfortable and at ease with a new friend, she took the time to help me learn and be comfortable doing something new."
hit:10803_conv:21607,2,trusting,"I made a new friend recently who is into rock climbing. She asked me to go, and I was so nervous but she coached me through it. I ended up having fun!",that's really nice - it's always amazing to have friends who you feel comfortable around. What was the new thing your friend made you do? 
hit:10803_conv:21607,3,trusting,"I made a new friend recently who is into rock climbing. She asked me to go, and I was so nervous but she coached me through it. I ended up having fun!",She had me go rock climbing with her at her gym. It was so scary at first!
hit:10803_conv:21607,4,trusting,"I made a new friend recently who is into rock climbing. She asked me to go, and I was so nervous but she coached me through it. I ended up having fun!","Oh wow! I like getting out of my comfort zone and doing new things, it's such a thrill. Especially rock climbing - I had a friend who made me do it once too"
hit:10803_conv:21607,5,trusting,"I made a new friend recently who is into rock climbing. She asked me to go, and I was so nervous but she coached me through it. I ended up having fun!","That is awesome, and it's so rewarding afterwards! I'm glad you got to experience that as well with a friend."
hit:12262_conv:24524,1,furious,My friend got slammed at the bar. He was being such a headache,My buddy got slammed last night at the bar
hit:12262_conv:24524,2,furious,My friend got slammed at the bar. He was being such a headache,"Slammed as in he got really drunk, or slammed as in he got into a fight?"
hit:12262_conv:24524,3,furious,My friend got slammed at the bar. He was being such a headache,Drunk off his behind
hit:12262_conv:24524,4,furious,My friend got slammed at the bar. He was being such a headache,Its been a while since I've seen someone drunk
hit:5909_conv:11818,1,lonely,My boyfriend broke up with me.,"My boyfriend broke up with me and I understand but I miss him a lot. I liked having him around, he always made me laugh and not feel like I was doing everything on my own."
hit:5909_conv:11818,2,lonely,My boyfriend broke up with me.,I'm sorry that happened. Do you still have contact with him?
hit:5909_conv:11818,3,lonely,My boyfriend broke up with me.,"Nah, I'm doing that whole no contact thing that people suggest."
hit:5909_conv:11818,4,lonely,My boyfriend broke up with me.,"Cliche as it is, time heals all wounds and whatnot. I hope you can find somebody just as great as him or learn to be content on your own!"
hit:5909_conv:11818,5,lonely,My boyfriend broke up with me.,"Thank you, I know I'll be fine eventually. It's just a rough go right now!"
hit:1311_conv:2623,1,confident,I placed a wager/bet on a UFC fight last Saturday. I knew I was going to be right and get paid.,I placed a sports bet last Saturday. I knew I was going to be right and get paid out!
hit:1311_conv:2623,2,confident,I placed a wager/bet on a UFC fight last Saturday. I knew I was going to be right and get paid.,That would be exciting! What do you plan to do with your winnings? 
